,id,date_of_sale, price ,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price category,lat_long,Month_Year
3600,104530490,5/16/2014," $248,000.00 ",4,3.5,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,Middle price,"(47.3087, -122.354)",2014-05
3601,2487200940,8/14/2014," $889,000.00 ",4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393,High price,"(47.5203, -122.393)",2014-08
3602,6132600315,8/27/2014," $375,000.00 ",1,1,1090,5250,1,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,Middle price,"(47.6999, -122.391)",2014-08
3603,6848200475,11/26/2014," $933,000.00 ",3,1.5,1870,3300,2,0,2,3,7,1870,0,1906,0,98102,47.6221,-122.325,High price,"(47.6221, -122.325)",2014-11
3604,2141310490,1/2/2015," $625,000.00 ",3,2.25,1920,8412,1,0,2,3,8,1460,460,1977,0,98006,47.5578,-122.132,High price,"(47.5578, -122.132)",2015-01
3605,7571200110,7/28/2014," $328,000.00 ",2,1,700,4350,1,0,0,3,6,700,0,1943,0,98116,47.5577,-122.391,Middle price,"(47.5577, -122.391)",2014-07
3606,5072300100,7/18/2014," $470,000.00 ",4,2.25,3380,9900,1,0,2,4,8,1690,1690,1969,0,98166,47.4438,-122.34,Middle price,"(47.4438, -122.34)",2014-07
3607,3342103148,2/13/2015," $502,500.00 ",5,2.5,2430,6168,2,0,0,3,8,2430,0,2007,0,98056,47.5237,-122.199,High price,"(47.5237, -122.199)",2015-02
3608,1770000090,4/7/2015," $484,000.00 ",3,1.75,1950,17400,1,0,0,3,7,1210,740,1976,0,98072,47.7424,-122.091,Middle price,"(47.7424, -122.091)",2015-04
3609,8658303585,8/7/2014," $252,500.00 ",2,1,900,7500,1,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916,Middle price,"(47.6481, -121.916)",2014-08
3610,1115400090,8/21/2014," $610,000.00 ",3,2.5,2060,8893,2,0,0,3,8,2060,0,1987,0,98006,47.5615,-122.165,High price,"(47.5615, -122.165)",2014-08
3611,4400800061,7/25/2014," $419,000.00 ",4,2,2180,10447,1,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279,Middle price,"(47.7675, -122.279)",2014-07
3612,4137000590,7/17/2014," $322,500.00 ",4,2.25,2140,9377,2,0,0,4,8,2140,0,1986,0,98092,47.2649,-122.218,Middle price,"(47.2649, -122.218)",2014-07
3613,809000945,1/6/2015," $563,000.00 ",6,1,1730,2760,1.5,0,0,3,7,1250,480,1918,0,98109,47.6342,-122.353,High price,"(47.6342, -122.353)",2015-01
3614,4397000100,3/24/2015," $464,000.00 ",4,2.5,3140,12591,2,0,0,3,9,3140,0,1993,0,98042,47.3826,-122.146,Middle price,"(47.3826, -122.146)",2015-03
3615,3426049031,6/17/2014," $870,000.00 ",4,4.25,3010,4887,2,0,3,4,10,1940,1070,1951,1996,98115,47.6933,-122.272,High price,"(47.6933, -122.272)",2014-06
3616,4310702775,2/3/2015," $280,000.00 ",2,1.5,800,1196,2,0,0,3,8,800,0,2003,0,98103,47.6972,-122.341,Middle price,"(47.6972, -122.341)",2015-02
3617,8965450110,9/12/2014," $850,000.00 ",3,2.5,3300,11570,2,0,0,3,9,3300,0,1994,0,98006,47.5599,-122.121,High price,"(47.5599, -122.121)",2014-09
3618,2887700805,10/22/2014," $458,950.00 ",2,1,1530,4370,1,0,0,3,7,1130,400,1946,0,98115,47.6888,-122.308,Middle price,"(47.6888, -122.308)",2014-10
3619,1446401460,4/22/2015," $122,000.00 ",2,1,760,5280,1,0,0,3,6,760,0,1946,0,98168,47.483,-122.33,Low price,"(47.483, -122.33)",2015-04
3620,225039175,5/13/2014," $525,000.00 ",5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,High price,"(47.6828, -122.388)",2014-05
3621,1151100165,7/16/2014," $286,300.00 ",2,1,1000,31838,1,0,0,3,7,1000,0,1962,0,98045,47.4789,-121.779,Middle price,"(47.4789, -121.779)",2014-07
3622,4330600301,7/18/2014," $218,450.00 ",2,1,840,7425,1,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339,Middle price,"(47.4749, -122.339)",2014-07
3623,2767602141,9/5/2014," $525,000.00 ",3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,High price,"(47.674, -122.379)",2014-09
3624,2767602141,12/22/2014," $650,000.00 ",3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,High price,"(47.674, -122.379)",2014-12
3625,2223089048,6/25/2014," $356,000.00 ",4,2,2020,48693,1.5,0,0,3,7,2020,0,1949,0,98045,47.4646,-121.759,Middle price,"(47.4646, -121.759)",2014-06
3626,3693900985,5/29/2014," $436,500.00 ",2,1,1260,5000,1,0,0,3,7,1040,220,1951,0,98117,47.6782,-122.397,Middle price,"(47.6782, -122.397)",2014-05
3627,3574801790,8/7/2014," $410,000.00 ",3,1.75,1440,7112,1,0,0,3,7,1180,260,1979,0,98034,47.7304,-122.227,Middle price,"(47.7304, -122.227)",2014-08
3628,2568800121,9/11/2014," $512,500.00 ",4,1.75,1540,8311,1,0,0,4,7,1540,0,1950,0,98125,47.7046,-122.293,High price,"(47.7046, -122.293)",2014-09
3629,5249804560,8/18/2014," $510,000.00 ",4,1,1060,7200,1,0,1,3,6,880,180,1925,0,98118,47.5591,-122.268,High price,"(47.5591, -122.268)",2014-08
3630,7811100100,9/18/2014," $566,000.00 ",4,1.75,1900,10297,1,0,0,4,8,1900,0,1966,0,98005,47.5944,-122.155,High price,"(47.5944, -122.155)",2014-09
3631,6116500300,9/10/2014," $525,000.00 ",3,1.75,2870,26500,1.5,0,1,3,8,2870,0,1948,1981,98166,47.4485,-122.355,High price,"(47.4485, -122.355)",2014-09
3632,2489200165,8/7/2014," $435,000.00 ",3,1,1050,5500,1,0,0,3,6,930,120,1920,0,98126,47.5402,-122.38,Middle price,"(47.5402, -122.38)",2014-08
3633,425079100,12/31/2014," $406,500.00 ",3,2.75,1840,68479,1,0,2,3,8,1340,500,1989,0,98014,47.6802,-121.908,Middle price,"(47.6802, -121.908)",2014-12
3634,1828001220,10/7/2014," $550,000.00 ",5,2.75,3000,9473,1,0,0,3,8,1500,1500,1966,0,98052,47.6567,-122.13,High price,"(47.6567, -122.13)",2014-10
3635,5602000025,2/26/2015," $251,000.00 ",3,2,1200,10212,1.5,0,0,5,6,1200,0,1949,0,98022,47.206,-121.998,Middle price,"(47.206, -121.998)",2015-02
3636,191101015,12/11/2014," $830,000.00 ",3,1.5,1840,10125,1,0,0,4,8,1220,620,1959,0,98040,47.5607,-122.217,High price,"(47.5607, -122.217)",2014-12
3637,4249000100,4/14/2015," $803,000.00 ",4,2.5,2790,7673,2,0,0,3,9,2790,0,1989,0,98052,47.6692,-122.136,High price,"(47.6692, -122.136)",2015-04
3638,7877400266,4/7/2015," $206,000.00 ",3,1,970,9360,1,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225,Middle price,"(47.2808, -122.225)",2015-04
3639,7657000165,7/30/2014," $200,000.00 ",4,1,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235,Middle price,"(47.4942, -122.235)",2014-07
3640,4302200535,5/6/2014," $219,000.00 ",2,1,900,5160,1,0,0,3,6,900,0,1952,0,98106,47.525,-122.356,Middle price,"(47.525, -122.356)",2014-05
3641,369000881,9/5/2014," $777,000.00 ",4,4,2680,6000,1,0,0,3,7,1380,1300,1962,2014,98199,47.6557,-122.388,High price,"(47.6557, -122.388)",2014-09
3642,7527200110,2/18/2015," $593,700.00 ",3,2.5,2000,22000,2,0,0,3,8,2000,0,1979,0,98075,47.59,-122.081,High price,"(47.59, -122.081)",2015-02
3643,1561600025,6/3/2014," $712,500.00 ",3,1.5,1660,8797,1,0,0,4,7,1660,0,1956,0,98004,47.5892,-122.202,High price,"(47.5892, -122.202)",2014-06
3644,2813100100,7/14/2014," $600,000.00 ",4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,47.5773,-122.393,High price,"(47.5773, -122.393)",2014-07
3645,3179100755,3/30/2015," $554,663.00 ",3,2,1230,6802,1.5,0,0,3,7,1230,0,1940,0,98105,47.6712,-122.279,High price,"(47.6712, -122.279)",2015-03
3646,1422700110,7/3/2014," $267,000.00 ",3,1,1740,10875,1,0,0,4,7,1020,720,1962,0,98188,47.4682,-122.283,Middle price,"(47.4682, -122.283)",2014-07
3647,1075100090,9/24/2014," $390,000.00 ",3,2,1710,8910,1,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,Middle price,"(47.7719, -122.338)",2014-09
3648,7338402690,4/1/2015," $335,000.00 ",6,2,2020,7071,1,0,0,3,7,1010,1010,1979,0,98108,47.5329,-122.294,Middle price,"(47.5329, -122.294)",2015-04
3649,5451210100,4/23/2015," $938,000.00 ",4,2.5,2410,9886,1,0,0,5,8,1990,420,1975,0,98040,47.5351,-122.223,High price,"(47.5351, -122.223)",2015-04
3650,7523900300,4/7/2015," $370,000.00 ",4,2.75,2310,14745,1,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,Middle price,"(47.377, -122.31)",2015-04
3651,7237300090,4/2/2015," $335,000.00 ",5,2.5,2400,4548,2,0,0,3,7,2400,0,2003,0,98042,47.371,-122.127,Middle price,"(47.371, -122.127)",2015-04
3652,4083303815,4/21/2015," $695,000.00 ",5,2,3160,3990,1.5,0,0,3,7,1870,1290,1923,0,98103,47.654,-122.337,High price,"(47.654, -122.337)",2015-04
3653,6117501015,6/6/2014," $387,500.00 ",3,1,1560,14333,1,0,0,4,7,1560,0,1953,0,98166,47.432,-122.348,Middle price,"(47.432, -122.348)",2014-06
3654,6700390100,3/18/2015," $245,000.00 ",3,2.5,1770,6187,2,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189,Middle price,"(47.4034, -122.189)",2015-03
3655,7334401450,7/29/2014," $308,550.00 ",3,2,1600,13200,1,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756,Middle price,"(47.4656, -121.756)",2014-07
3656,8588000315,6/24/2014," $225,000.00 ",3,1.75,1330,13102,1,0,0,3,7,1330,0,1968,0,98003,47.3172,-122.322,Middle price,"(47.3172, -122.322)",2014-06
3657,3121500100,9/3/2014," $715,000.00 ",4,2.5,2970,29163,2,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,High price,"(47.6717, -122.025)",2014-09
3658,726049202,5/6/2015," $335,000.00 ",3,1,1020,10200,1,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348,Middle price,"(47.7503, -122.348)",2015-05
3659,3629760110,8/21/2014," $634,000.00 ",3,2.5,2490,4904,2,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,High price,"(47.5451, -122.014)",2014-08
3660,8692800025,5/14/2014," $337,500.00 ",5,2,1700,7314,1,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,Middle price,"(47.549, -122.305)",2014-05
3661,4392200165,9/4/2014," $440,000.00 ",1,1,850,6567,1,0,0,4,6,850,0,1940,0,98010,47.327,-122.039,Middle price,"(47.327, -122.039)",2014-09
3662,1023089228,7/17/2014," $350,000.00 ",3,1.75,1250,13775,1,0,2,3,7,1250,0,1990,0,98045,47.4981,-121.772,Middle price,"(47.4981, -121.772)",2014-07
3663,7625702615,1/14/2015," $400,000.00 ",2,1,610,4560,1,0,0,3,5,610,0,1918,0,98136,47.5498,-122.383,Middle price,"(47.5498, -122.383)",2015-01
3664,8081030090,8/15/2014," $1,288,000.00 ",4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,98006,47.5471,-122.133,High price,"(47.5471, -122.133)",2014-08
3665,2201500490,4/6/2015," $435,000.00 ",3,1,950,10080,1,0,0,4,7,950,0,1954,0,98006,47.572,-122.139,Middle price,"(47.572, -122.139)",2015-04
3666,7853250090,9/29/2014," $681,000.00 ",4,2.5,3860,5130,2,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879,High price,"(47.5387, -121.879)",2014-09
3667,7133300044,6/29/2014," $397,000.00 ",3,3.5,1360,1275,2,0,0,3,8,1240,120,2007,0,98144,47.5904,-122.315,Middle price,"(47.5904, -122.315)",2014-06
3668,293700110,9/26/2014," $775,000.00 ",4,2.5,3890,34513,2,0,0,3,10,3890,0,1996,0,98077,47.7749,-122.048,High price,"(47.7749, -122.048)",2014-09
3669,4038100110,7/7/2014," $480,000.00 ",3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13,Middle price,"(47.6068, -122.13)",2014-07
3670,7697870600,9/9/2014," $158,000.00 ",3,2.5,1520,7200,2,0,0,4,7,1520,0,1985,0,98030,47.3679,-122.182,Low price,"(47.3679, -122.182)",2014-09
3671,8847400115,7/23/2014," $590,000.00 ",3,2,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978,High price,"(47.3666, -121.978)",2014-07
3672,7853240100,9/2/2014," $772,500.00 ",5,2.75,3890,9130,2,0,0,3,9,3890,0,2004,0,98065,47.5407,-121.86,High price,"(47.5407, -121.86)",2014-09
3673,326049058,2/17/2015," $464,500.00 ",5,1.5,2940,13425,1,0,0,3,8,1470,1470,1955,0,98155,47.7632,-122.29,Middle price,"(47.7632, -122.29)",2015-02
3674,8732800090,4/24/2015," $281,000.00 ",3,1.75,1350,8737,1,0,0,3,7,1350,0,1966,0,98188,47.4378,-122.279,Middle price,"(47.4378, -122.279)",2015-04
3675,2526059086,7/22/2014," $620,000.00 ",3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12,High price,"(47.7108, -122.12)",2014-07
3676,2391600165,6/17/2014," $475,000.00 ",3,2.25,2280,5750,1,0,1,4,7,1150,1130,1985,0,98116,47.5641,-122.393,Middle price,"(47.5641, -122.393)",2014-06
3677,7225000090,10/17/2014," $245,000.00 ",2,2,1070,4500,1,0,0,4,6,910,160,1932,0,98055,47.4896,-122.204,Middle price,"(47.4896, -122.204)",2014-10
3678,1868901295,7/29/2014," $660,000.00 ",5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299,High price,"(47.6729, -122.299)",2014-07
3679,6072100490,12/4/2014," $527,500.00 ",4,2.25,2270,8480,1,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,High price,"(47.5448, -122.174)",2014-12
3680,2522069064,10/27/2014," $135,000.00 ",2,1,1220,7250,1,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975,Low price,"(47.3585, -121.975)",2014-10
3681,806800090,5/6/2015," $275,000.00 ",3,1.75,1890,5000,1,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,Middle price,"(47.3357, -122.175)",2015-05
3682,7228500375,2/10/2015," $430,000.00 ",4,2,1990,4740,1,0,0,3,7,1080,910,1926,0,98122,47.6112,-122.303,Middle price,"(47.6112, -122.303)",2015-02
3683,2891100820,8/25/2014," $213,500.00 ",3,1,1220,6000,1,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209,Middle price,"(47.3245, -122.209)",2014-08
3684,8564850300,9/12/2014," $535,000.00 ",3,3,2640,5978,2,0,0,3,9,2640,0,2012,0,98045,47.4759,-121.735,High price,"(47.4759, -121.735)",2014-09
3685,3861400061,2/13/2015," $641,000.00 ",3,1.75,1480,9603,1,0,0,3,7,1480,0,1952,0,98004,47.5915,-122.202,High price,"(47.5915, -122.202)",2015-02
3686,3343903647,10/28/2014," $436,300.00 ",3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,Middle price,"(47.5133, -122.196)",2014-10
3687,809002680,10/14/2014," $1,440,000.00 ",4,1.75,2410,6000,1.5,0,0,3,8,2410,0,1911,0,98109,47.6369,-122.355,High price,"(47.6369, -122.355)",2014-10
3688,5450300195,3/27/2015," $830,000.00 ",4,2.75,2090,13500,1,0,0,4,8,2090,0,1949,0,98040,47.573,-122.225,High price,"(47.573, -122.225)",2015-03
3689,1231001110,7/22/2014," $380,000.00 ",3,1,920,3532,1,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268,Middle price,"(47.5539, -122.268)",2014-07
3690,6303401050,2/20/2015," $132,500.00 ",3,0.75,850,8573,1,0,0,3,6,600,250,1945,0,98146,47.503,-122.356,Low price,"(47.503, -122.356)",2015-02
3691,1003400245,12/1/2014," $179,950.00 ",3,1,1130,9907,1,0,0,3,7,1130,0,1954,0,98188,47.4362,-122.286,Low price,"(47.4362, -122.286)",2014-12
3692,7468900245,4/20/2015," $188,200.00 ",3,1,1260,7265,1,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224,Low price,"(47.2979, -122.224)",2015-04
3693,5021900265,7/2/2014," $659,000.00 ",4,2,2090,10800,1,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223,High price,"(47.5759, -122.223)",2014-07
3694,8100900015,10/22/2014," $317,000.00 ",3,2,2020,7260,1.5,0,0,3,7,1180,840,1926,0,98108,47.5496,-122.311,Middle price,"(47.5496, -122.311)",2014-10
3695,573000490,11/24/2014," $625,000.00 ",3,2.25,1970,4564,1,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41,High price,"(47.6703, -122.41)",2014-11
3696,4022900837,6/13/2014," $350,000.00 ",3,1.75,1820,9545,1,0,0,3,7,1230,590,1976,0,98155,47.7772,-122.296,Middle price,"(47.7772, -122.296)",2014-06
3697,475001295,6/25/2014," $750,000.00 ",3,1.5,1840,5000,1.5,0,0,5,7,1340,500,1915,0,98107,47.6652,-122.362,High price,"(47.6652, -122.362)",2014-06
3698,5256500025,8/27/2014," $457,000.00 ",4,1.75,2100,10358,1,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338,Middle price,"(47.7478, -122.338)",2014-08
3699,2767601390,3/4/2015," $632,500.00 ",4,2,1770,5000,2,0,0,4,7,1770,0,1906,0,98107,47.6748,-122.386,High price,"(47.6748, -122.386)",2015-03
3700,6700400110,7/2/2014," $223,000.00 ",3,2,1110,7231,1,0,0,4,7,1110,0,1991,0,98031,47.4036,-122.191,Middle price,"(47.4036, -122.191)",2014-07
3701,8860300300,9/2/2014," $610,000.00 ",4,2.75,2090,8400,1,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123,High price,"(47.6872, -122.123)",2014-09
3702,3738900165,10/24/2014," $385,000.00 ",4,1.75,2080,8215,2,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305,Middle price,"(47.737, -122.305)",2014-10
3703,1314300018,3/24/2015," $367,500.00 ",3,3.25,1400,1343,2,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277,Middle price,"(47.5483, -122.277)",2015-03
3704,3992700265,8/4/2014," $385,100.00 ",3,1,1060,8040,1,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287,Middle price,"(47.7121, -122.287)",2014-08
3705,1105000296,12/29/2014," $230,000.00 ",2,1,720,5913,1,0,0,3,6,720,0,1920,0,98118,47.5447,-122.27,Middle price,"(47.5447, -122.27)",2014-12
3706,1773100121,6/23/2014," $286,000.00 ",3,2.75,1100,750,2,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,Middle price,"(47.5601, -122.363)",2014-06
3707,7585000110,3/26/2015," $201,700.00 ",3,1,1010,9576,1,0,0,4,7,1010,0,1967,0,98001,47.2956,-122.272,Middle price,"(47.2956, -122.272)",2015-03
3708,822069112,4/23/2015," $1,350,000.00 ",4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,98038,47.4097,-122.063,High price,"(47.4097, -122.063)",2015-04
3709,5423030300,5/19/2014," $525,000.00 ",4,1.75,2420,7672,1,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085,High price,"(47.5637, -122.085)",2014-05
3710,1387301730,2/2/2015," $361,000.00 ",3,1.5,1200,7236,1,0,0,3,7,1200,0,1975,0,98011,47.739,-122.194,Middle price,"(47.739, -122.194)",2015-02
3711,4447300008,9/23/2014," $530,000.00 ",3,1.5,1950,1963,3,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397,High price,"(47.6904, -122.397)",2014-09
3712,6413600123,10/8/2014," $455,000.00 ",3,2.25,1870,7403,1,0,0,3,7,1870,0,1950,0,98125,47.7171,-122.32,Middle price,"(47.7171, -122.32)",2014-10
3713,3288100100,11/20/2014," $421,000.00 ",4,2.25,1310,8400,1,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181,Middle price,"(47.7317, -122.181)",2014-11
3714,6127600110,5/2/2014," $640,000.00 ",4,2,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,High price,"(47.678, -122.269)",2014-05
3715,3423049165,3/31/2015," $240,000.00 ",3,1,1270,12733,1,0,0,3,7,1270,0,1955,0,98188,47.445,-122.276,Middle price,"(47.445, -122.276)",2015-03
3716,1233100601,10/24/2014," $360,000.00 ",2,1,840,7414,1,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172,Middle price,"(47.6771, -122.172)",2014-10
3717,3422059085,3/24/2015," $157,340.00 ",2,1,900,23000,1,0,0,2,7,900,0,1953,0,98042,47.3576,-122.156,Low price,"(47.3576, -122.156)",2015-03
3718,9294300600,4/15/2015," $1,240,000.00 ",4,3,3010,6139,2,0,4,5,8,2560,450,1950,1972,98115,47.6799,-122.268,High price,"(47.6799, -122.268)",2015-04
3719,7282900025,5/6/2014," $250,000.00 ",3,1,1050,6874,1,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,Middle price,"(47.762, -122.355)",2014-05
3720,2526059076,2/25/2015," $735,000.00 ",6,2.75,3360,84506,1,0,0,5,7,2040,1320,1962,0,98052,47.715,-122.121,High price,"(47.715, -122.121)",2015-02
3721,5451100490,1/15/2015," $884,900.00 ",7,4.75,5370,10800,1.5,0,0,3,8,5370,0,1967,0,98040,47.538,-122.223,High price,"(47.538, -122.223)",2015-01
3722,126059097,10/23/2014," $775,000.00 ",3,3.5,2690,104544,2,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112,High price,"(47.7717, -122.112)",2014-10
3723,7739100015,5/2/2014," $463,000.00 ",3,1.75,1710,7320,1,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,Middle price,"(47.7512, -122.281)",2014-05
3724,9828702251,6/23/2014," $579,000.00 ",3,2.5,1640,1269,3,0,0,3,8,1640,0,2009,0,98112,47.6197,-122.3,High price,"(47.6197, -122.3)",2014-06
3725,9558040820,7/9/2014," $570,000.00 ",6,3.75,4000,6015,2,0,2,3,10,3080,920,2004,0,98058,47.453,-122.118,High price,"(47.453, -122.118)",2014-07
3726,1437580600,3/31/2015," $1,060,000.00 ",5,4.5,4140,7924,2,0,0,3,10,4140,0,2005,0,98074,47.6102,-121.993,High price,"(47.6102, -121.993)",2015-03
3727,5469502460,9/9/2014," $375,000.00 ",4,2.75,3140,24800,1,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161,Middle price,"(47.3782, -122.161)",2014-09
3728,2919701105,12/9/2014," $422,000.00 ",2,1.75,1320,2609,1,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,Middle price,"(47.6878, -122.366)",2014-12
3729,952003585,2/9/2015," $866,500.00 ",4,3.5,3080,4945,2,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,High price,"(47.5662, -122.379)",2015-02
3730,3066400750,4/13/2015," $705,000.00 ",3,2.5,2500,10359,2,0,0,3,10,2500,0,1986,0,98074,47.6286,-122.051,High price,"(47.6286, -122.051)",2015-04
3731,2607740100,10/29/2014," $470,000.00 ",4,2.5,2520,9684,2,0,0,3,8,2520,0,1994,0,98045,47.4848,-121.801,Middle price,"(47.4848, -121.801)",2014-10
3732,793200100,12/18/2014," $360,000.00 ",3,1.25,2350,6200,1,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,Middle price,"(47.5979, -122.135)",2014-12
3733,6744700900,4/29/2015," $795,000.00 ",4,2.5,2570,13450,1,0,4,3,8,1510,1060,1948,0,98155,47.7429,-122.285,High price,"(47.7429, -122.285)",2015-04
3734,1828300100,3/30/2015," $800,000.00 ",4,2.5,3100,7807,2,0,0,3,9,3100,0,2003,0,98034,47.7151,-122.227,High price,"(47.7151, -122.227)",2015-03
3735,1118000110,5/29/2014," $2,453,500.00 ",4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,98112,47.6319,-122.288,High price,"(47.6319, -122.288)",2014-05
3736,9297301015,4/8/2015," $277,284.00 ",3,1.75,1030,4800,1,0,0,3,6,930,100,1927,0,98126,47.566,-122.373,Middle price,"(47.566, -122.373)",2015-04
3737,585000008,4/13/2015," $460,000.00 ",2,1,1020,4002,1,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,Middle price,"(47.5828, -122.395)",2015-04
3738,4070700300,5/4/2015," $898,888.00 ",3,2.5,2080,3729,2,0,0,3,9,2080,0,1996,0,98033,47.6731,-122.199,High price,"(47.6731, -122.199)",2015-05
3739,3026079031,8/6/2014," $211,000.00 ",3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96,Middle price,"(47.7149, -121.96)",2014-08
3740,2781250750,8/28/2014," $222,000.00 ",2,2,1360,3300,2,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,Middle price,"(47.3489, -122.022)",2014-08
3741,203100625,5/29/2014," $672,000.00 ",3,2.5,2620,21587,2,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959,High price,"(47.6384, -121.959)",2014-05
3742,687600110,10/20/2014," $778,000.00 ",3,2.25,2260,33080,1,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,High price,"(47.6386, -122.183)",2014-10
3743,2473372250,1/21/2015," $312,500.00 ",3,1.75,1490,9493,1,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134,Middle price,"(47.4514, -122.134)",2015-01
3744,7974700112,7/14/2014," $650,000.00 ",4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,47.6737,-122.284,High price,"(47.6737, -122.284)",2014-07
3745,2330000015,8/26/2014," $740,000.00 ",6,2.25,3140,10250,1,0,0,4,8,1570,1570,1959,0,98005,47.6116,-122.169,High price,"(47.6116, -122.169)",2014-08
3746,7230300100,8/26/2014," $320,000.00 ",3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,Middle price,"(47.4703, -122.112)",2014-08
3747,2133010110,5/8/2015," $455,000.00 ",4,2.5,1770,13168,2,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966,Middle price,"(47.7306, -121.966)",2015-05
3748,4389201250,5/13/2014," $2,450,000.00 ",5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,High price,"(47.6168, -122.216)",2014-05
3749,3383900057,12/3/2014," $500,000.00 ",3,3.25,1490,902,3,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,High price,"(47.6357, -122.324)",2014-12
3750,2424410110,6/11/2014," $325,000.00 ",3,1.75,1790,27427,1,0,0,3,7,1130,660,1978,0,98065,47.532,-121.761,Middle price,"(47.532, -121.761)",2014-06
3751,3126049436,9/12/2014," $416,000.00 ",3,2.5,1710,1296,3,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,Middle price,"(47.6963, -122.342)",2014-09
3752,9238500100,3/18/2015," $495,000.00 ",4,2.25,2070,20280,2,0,0,4,7,2070,0,1968,0,98072,47.774,-122.134,Middle price,"(47.774, -122.134)",2015-03
3753,9828700900,5/5/2014," $549,000.00 ",2,1,1140,5400,1,0,0,5,7,1140,0,1908,0,98112,47.6205,-122.294,High price,"(47.6205, -122.294)",2014-05
